id_puce,lot_id,défectueux
6606,331,Défectueux
6607,331,Défectueux
6608,331,Non défectueux
6609,331,Non défectueux
6610,331,Non défectueux
6611,331,Non défectueux
6612,331,Non défectueux
6613,331,Non défectueux
6614,331,Non défectueux
6615,331,Non défectueux
6616,331,Non défectueux
6617,331,Non défectueux
6618,331,Non défectueux
6619,331,Non défectueux
6620,331,Non défectueux
6621,332,Non défectueux
6622,332,Non défectueux
6623,332,Non défectueux
6624,332,Non défectueux
6625,332,Non défectueux
6626,332,Non défectueux
6627,332,Non défectueux
6628,332,Non défectueux
6629,332,Non défectueux
6630,332,Non défectueux
6631,332,Non défectueux
6632,332,Non défectueux
6633,332,Non défectueux
6634,332,Non défectueux
6635,332,Non défectueux
6636,332,Non défectueux
6637,332,Non défectueux
6638,332,Non défectueux
6639,332,Non défectueux
6640,332,Non défectueux
6641,333,Non défectueux
6642,333,Non défectueux
6643,333,Non défectueux
6644,333,Non défectueux
6645,333,Non défectueux
6646,333,Non défectueux
6647,333,Défectueux
6648,333,Non défectueux
6649,333,Non défectueux
6650,333,Non défectueux
6651,333,Non défectueux
6652,333,Non défectueux
6653,333,Non défectueux
6654,333,Non défectueux
6655,333,Non défectueux
6656,333,Non défectueux
6657,333,Non défectueux
6658,333,Défectueux
6659,333,Non défectueux
6660,333,Non défectueux
6661,334,Non défectueux
6662,334,Non défectueux
6663,334,Non défectueux
6664,334,Défectueux
6665,334,Non défectueux
6666,334,Non défectueux
6667,334,Non défectueux
6668,334,Non défectueux
6669,334,Défectueux
6670,334,Non défectueux
6671,334,Défectueux
6672,334,Non défectueux
6673,334,Non défectueux
6674,334,Non défectueux
6675,334,Défectueux
6676,334,Défectueux
6677,334,Non défectueux
6678,334,Non défectueux
6679,334,Défectueux
6680,334,Non défectueux
6681,335,Non défectueux
6682,335,Défectueux
6683,335,Non défectueux
6684,335,Défectueux
6685,335,Non défectueux
6686,335,Non défectueux
6687,335,Non défectueux
6688,335,Non défectueux
6689,335,Non défectueux
6690,335,Non défectueux
6691,335,Non défectueux
6692,335,Défectueux
6693,335,Défectueux
6694,335,Non défectueux
6695,335,Non défectueux
6696,335,Défectueux
6697,335,Non défectueux
6698,335,Non défectueux
6699,335,Non défectueux
6700,335,Non défectueux
6701,336,Non défectueux
6702,336,Non défectueux
6703,336,Non défectueux
6704,336,Défectueux
6705,336,Non défectueux
6706,336,Non défectueux
6707,336,Non défectueux
6708,336,Non défectueux
6709,336,Non défectueux
6710,336,Défectueux
6711,336,Non défectueux
6712,336,Non défectueux
6713,336,Non défectueux
6714,336,Non défectueux
6715,336,Non défectueux
6716,336,Non défectueux
6717,336,Non défectueux
6718,336,Défectueux
6719,336,Non défectueux
6720,336,Non défectueux
6721,337,Non défectueux
6722,337,Non défectueux
6723,337,Non défectueux
6724,337,Non défectueux
6725,337,Non défectueux
6726,337,Défectueux
6727,337,Non défectueux
6728,337,Non défectueux
6729,337,Non défectueux
6730,337,Non défectueux
6731,337,Défectueux
6732,337,Non défectueux
6733,337,Non défectueux
6734,337,Non défectueux
6735,337,Non défectueux
6736,337,Non défectueux
6737,337,Non défectueux
6738,337,Défectueux
6739,337,Non défectueux
6740,337,Non défectueux
6741,338,Non défectueux
6742,338,Non défectueux
6743,338,Défectueux
6744,338,Non défectueux
6745,338,Non défectueux
6746,338,Non défectueux
6747,338,Non défectueux
6748,338,Non défectueux
6749,338,Non défectueux
6750,338,Non défectueux
6751,338,Non défectueux
6752,338,Non défectueux
6753,338,Non défectueux
6754,338,Non défectueux
6755,338,Non défectueux
6756,338,Non défectueux
6757,338,Non défectueux
6758,338,Non défectueux
6759,338,Non défectueux
6760,338,Non défectueux
6761,339,Non défectueux
6762,339,Non défectueux
6763,339,Non défectueux
6764,339,Défectueux
6765,339,Non défectueux
6766,339,Non défectueux
6767,339,Non défectueux
6768,339,Non défectueux
6769,339,Non défectueux
6770,339,Défectueux
6771,339,Non défectueux
6772,339,Non défectueux
6773,339,Non défectueux
6774,339,Non défectueux
6775,339,Non défectueux
6776,339,Non défectueux
6777,339,Non défectueux
6778,339,Défectueux
6779,339,Non défectueux
6780,339,Non défectueux
6781,340,Non défectueux
6782,340,Non défectueux
6783,340,Non défectueux
6784,340,Non défectueux
6785,340,Non défectueux
6786,340,Non défectueux
6787,340,Défectueux
6788,340,Non défectueux
6789,340,Non défectueux
6790,340,Non défectueux
6791,340,Non défectueux
6792,340,Non défectueux
6793,340,Non défectueux
6794,340,Non défectueux
6795,340,Non défectueux
6796,340,Non défectueux
6797,340,Non défectueux
6798,340,Défectueux
6799,340,Défectueux
6800,340,Défectueux
6801,341,Défectueux
6802,341,Non défectueux
6803,341,Non défectueux
6804,341,Non défectueux
6805,341,Non défectueux
6806,341,Non défectueux
6807,341,Non défectueux
6808,341,Non défectueux
6809,341,Non défectueux
6810,341,Défectueux
6811,341,Non défectueux
6812,341,Non défectueux
6813,341,Non défectueux
6814,341,Non défectueux
6815,341,Défectueux
6816,341,Non défectueux
6817,341,Non défectueux
6818,341,Non défectueux
6819,341,Non défectueux
6820,341,Non défectueux
6821,342,Non défectueux
6822,342,Non défectueux
6823,342,Non défectueux
6824,342,Non défectueux
6825,342,Non défectueux
6826,342,Non défectueux
6827,342,Non défectueux
6828,342,Défectueux
6829,342,Non défectueux
6830,342,Non défectueux
6831,342,Non défectueux
6832,342,Non défectueux
6833,342,Non défectueux
6834,342,Non défectueux
6835,342,Non défectueux
6836,342,Non défectueux
6837,342,Non défectueux
6838,342,Non défectueux
6839,342,Non défectueux
6840,342,Non défectueux
6841,343,Non défectueux
6842,343,Non défectueux
6843,343,Non défectueux
6844,343,Non défectueux
6845,343,Non défectueux
6846,343,Non défectueux
6847,343,Non défectueux
6848,343,Défectueux
6849,343,Non défectueux
6850,343,Non défectueux
6851,343,Défectueux
6852,343,Non défectueux
6853,343,Non défectueux
6854,343,Non défectueux
6855,343,Non défectueux
6856,343,Non défectueux
6857,343,Non défectueux
6858,343,Non défectueux
6859,343,Non défectueux
6860,343,Défectueux
6861,344,Non défectueux
6862,344,Non défectueux
6863,344,Non défectueux
6864,344,Non défectueux
6865,344,Non défectueux
6866,344,Non défectueux
6867,344,Défectueux
6868,344,Non défectueux
6869,344,Non défectueux
6870,344,Non défectueux
6871,344,Non défectueux
6872,344,Non défectueux
6873,344,Non défectueux
6874,344,Non défectueux
6875,344,Non défectueux
6876,344,Non défectueux
6877,344,Non défectueux
6878,344,Défectueux
6879,344,Non défectueux
6880,344,Défectueux
6881,345,Non défectueux
6882,345,Non défectueux
6883,345,Non défectueux
6884,345,Non défectueux
6885,345,Non défectueux
6886,345,Défectueux
6887,345,Non défectueux
6888,345,Non défectueux
6889,345,Non défectueux
6890,345,Non défectueux
6891,345,Défectueux
6892,345,Non défectueux
6893,345,Non défectueux
6894,345,Non défectueux
6895,345,Non défectueux
6896,345,Non défectueux
6897,345,Non défectueux
6898,345,Non défectueux
6899,345,Non défectueux
6900,345,Défectueux
6901,346,Non défectueux
6902,346,Non défectueux
6903,346,Non défectueux
6904,346,Non défectueux
6905,346,Non défectueux
6906,346,Non défectueux
6907,346,Non défectueux
6908,346,Non défectueux
6909,346,Non défectueux
6910,346,Non défectueux
6911,346,Non défectueux
6912,346,Non défectueux
6913,346,Non défectueux
6914,346,Non défectueux
6915,346,Non défectueux
6916,346,Défectueux
6917,346,Non défectueux
6918,346,Non défectueux
6919,346,Non défectueux
6920,346,Non défectueux
6921,347,Non défectueux
6922,347,Non défectueux
6923,347,Non défectueux
6924,347,Non défectueux
6925,347,Non défectueux
6926,347,Non défectueux
6927,347,Non défectueux
6928,347,Non défectueux
6929,347,Non défectueux
6930,347,Défectueux
6931,347,Non défectueux
6932,347,Non défectueux
6933,347,Non défectueux
6934,347,Non défectueux
6935,347,Non défectueux
6936,347,Non défectueux
6937,347,Non défectueux
6938,347,Non défectueux
6939,347,Non défectueux
6940,347,Non défectueux
6941,348,Non défectueux
6942,348,Non défectueux
6943,348,Non défectueux
6944,348,Non défectueux
6945,348,Non défectueux
6946,348,Non défectueux
6947,348,Non défectueux
6948,348,Non défectueux
6949,348,Non défectueux
6950,348,Non défectueux
6951,348,Non défectueux
6952,348,Non défectueux
6953,348,Non défectueux
6954,348,Non défectueux
6955,348,Non défectueux
6956,348,Non défectueux
6957,348,Non défectueux
6958,348,Défectueux
6959,348,Non défectueux
6960,348,Non défectueux
6961,349,Non défectueux
6962,349,Non défectueux
6963,349,Non défectueux
6964,349,Non défectueux
6965,349,Non défectueux
6966,349,Non défectueux
6967,349,Non défectueux
6968,349,Non défectueux
6969,349,Non défectueux
6970,349,Non défectueux
6971,349,Non défectueux
6972,349,Non défectueux
6973,349,Non défectueux
6974,349,Non défectueux
6975,349,Non défectueux
6976,349,Non défectueux
6977,349,Non défectueux
6978,349,Non défectueux
6979,349,Non défectueux
6980,349,Non défectueux
6981,350,Non défectueux
6982,350,Non défectueux
6983,350,Non défectueux
6984,350,Non défectueux
6985,350,Non défectueux
6986,350,Non défectueux
6987,350,Défectueux
6988,350,Non défectueux
6989,350,Non défectueux
6990,350,Non défectueux
6991,350,Non défectueux
6992,350,Non défectueux
6993,350,Non défectueux
6994,350,Défectueux
6995,350,Non défectueux
6996,350,Non défectueux
6997,350,Non défectueux
6998,350,Non défectueux
6999,350,Non défectueux
7000,350,Non défectueux
7001,351,Non défectueux
7002,351,Défectueux
7003,351,Non défectueux
7004,351,Non défectueux
7005,351,Non défectueux
7006,351,Non défectueux
7007,351,Non défectueux
7008,351,Non défectueux
7009,351,Non défectueux
7010,351,Non défectueux
7011,351,Non défectueux
7012,351,Non défectueux
7013,351,Non défectueux
7014,351,Non défectueux
7015,351,Non défectueux
7016,351,Non défectueux
7017,351,Non défectueux
7018,351,Non défectueux
7019,351,Non défectueux
7020,351,Non défectueux
7021,352,Défectueux
7022,352,Non défectueux
7023,352,Non défectueux
7024,352,Non défectueux
7025,352,Non défectueux
7026,352,Non défectueux
7027,352,Non défectueux
7028,352,Non défectueux
7029,352,Non défectueux
7030,352,Non défectueux
7031,352,Non défectueux
7032,352,Non défectueux
7033,352,Non défectueux
7034,352,Non défectueux
7035,352,Non défectueux
7036,352,Non défectueux
7037,352,Non défectueux
7038,352,Défectueux
7039,352,Non défectueux
7040,352,Non défectueux
7041,353,Non défectueux
7042,353,Défectueux
7043,353,Non défectueux
7044,353,Non défectueux
7045,353,Défectueux
7046,353,Défectueux
7047,353,Non défectueux
7048,353,Non défectueux
7049,353,Défectueux
7050,353,Non défectueux
7051,353,Non défectueux
7052,353,Non défectueux
7053,353,Non défectueux
7054,353,Défectueux
7055,353,Défectueux
7056,353,Non défectueux
7057,353,Non défectueux
7058,353,Non défectueux
7059,353,Non défectueux
7060,353,Non défectueux
7061,354,Non défectueux
7062,354,Non défectueux
7063,354,Défectueux
7064,354,Non défectueux
7065,354,Défectueux
7066,354,Non défectueux
7067,354,Non défectueux
7068,354,Non défectueux
7069,354,Non défectueux
7070,354,Non défectueux
7071,354,Non défectueux
7072,354,Non défectueux
7073,354,Non défectueux
7074,354,Non défectueux
7075,354,Non défectueux
7076,354,Non défectueux
7077,354,Non défectueux
7078,354,Non défectueux
7079,354,Non défectueux
7080,354,Non défectueux
7081,355,Non défectueux
7082,355,Défectueux
7083,355,Non défectueux
7084,355,Non défectueux
7085,355,Non défectueux
7086,355,Non défectueux
7087,355,Non défectueux
7088,355,Non défectueux
7089,355,Non défectueux
7090,355,Non défectueux
7091,355,Non défectueux
7092,355,Non défectueux
7093,355,Non défectueux
7094,355,Non défectueux
7095,355,Non défectueux
7096,355,Non défectueux
7097,355,Non défectueux
7098,355,Non défectueux
7099,355,Non défectueux
7100,355,Non défectueux
7101,356,Non défectueux
7102,356,Non défectueux
7103,356,Non défectueux
7104,356,Non défectueux
7105,356,Non défectueux
7106,356,Non défectueux
7107,356,Non défectueux
7108,356,Défectueux
7109,356,Non défectueux
7110,356,Non défectueux
7111,356,Non défectueux
7112,356,Non défectueux
7113,356,Non défectueux
7114,356,Non défectueux
7115,356,Non défectueux
7116,356,Non défectueux
7117,356,Non défectueux
7118,356,Défectueux
7119,356,Défectueux
7120,356,Non défectueux
7121,357,Non défectueux
7122,357,Non défectueux
7123,357,Non défectueux
7124,357,Non défectueux
7125,357,Non défectueux
7126,357,Non défectueux
7127,357,Non défectueux
7128,357,Non défectueux
7129,357,Non défectueux
7130,357,Non défectueux
7131,357,Non défectueux
7132,357,Non défectueux
7133,357,Non défectueux
7134,357,Non défectueux
7135,357,Non défectueux
7136,357,Non défectueux
7137,357,Non défectueux
7138,357,Non défectueux
7139,357,Non défectueux
7140,357,Défectueux
7141,358,Non défectueux
7142,358,Non défectueux
7143,358,Non défectueux
7144,358,Non défectueux
7145,358,Non défectueux
7146,358,Non défectueux
7147,358,Non défectueux
7148,358,Non défectueux
7149,358,Non défectueux
7150,358,Non défectueux
7151,358,Non défectueux
7152,358,Non défectueux
7153,358,Non défectueux
7154,358,Non défectueux
7155,358,Défectueux
7156,358,Non défectueux
7157,358,Défectueux
7158,358,Défectueux
7159,358,Non défectueux
7160,358,Non défectueux
7161,359,Non défectueux
7162,359,Non défectueux
7163,359,Non défectueux
7164,359,Non défectueux
7165,359,Non défectueux
7166,359,Non défectueux
7167,359,Non défectueux
7168,359,Non défectueux
7169,359,Non défectueux
7170,359,Non défectueux
7171,359,Non défectueux
7172,359,Non défectueux
7173,359,Non défectueux
7174,359,Non défectueux
7175,359,Non défectueux
7176,359,Non défectueux
7177,359,Défectueux
7178,359,Non défectueux
7179,359,Non défectueux
7180,359,Non défectueux
7181,360,Non défectueux
7182,360,Non défectueux
7183,360,Non défectueux
7184,360,Non défectueux
7185,360,Non défectueux
7186,360,Non défectueux
7187,360,Non défectueux
7188,360,Non défectueux
7189,360,Non défectueux
7190,360,Non défectueux
7191,360,Non défectueux
7192,360,Non défectueux
7193,360,Non défectueux
7194,360,Non défectueux
7195,360,Défectueux
7196,360,Non défectueux
7197,360,Défectueux
7198,360,Non défectueux
7199,360,Non défectueux
7200,360,Non défectueux
7201,361,Non défectueux
7202,361,Non défectueux
7203,361,Non défectueux
7204,361,Non défectueux
7205,361,Non défectueux
7206,361,Défectueux
7207,361,Non défectueux
7208,361,Non défectueux
7209,361,Non défectueux
7210,361,Non défectueux
7211,361,Défectueux
7212,361,Défectueux
7213,361,Non défectueux
7214,361,Défectueux
7215,361,Non défectueux
7216,361,Non défectueux
7217,361,Non défectueux
7218,361,Non défectueux
7219,361,Non défectueux
7220,361,Non défectueux
7221,362,Non défectueux
7222,362,Défectueux
7223,362,Non défectueux
7224,362,Non défectueux
7225,362,Non défectueux
7226,362,Défectueux
7227,362,Non défectueux
7228,362,Non défectueux
7229,362,Non défectueux
7230,362,Non défectueux
7231,362,Non défectueux
7232,362,Non défectueux
7233,362,Non défectueux
7234,362,Non défectueux
7235,362,Non défectueux
7236,362,Non défectueux
7237,362,Non défectueux
7238,362,Non défectueux
7239,362,Défectueux
7240,362,Non défectueux
7241,363,Non défectueux
7242,363,Non défectueux
7243,363,Non défectueux
7244,363,Non défectueux
7245,363,Non défectueux
7246,363,Défectueux
7247,363,Non défectueux
7248,363,Non défectueux
7249,363,Défectueux
7250,363,Non défectueux
7251,363,Non défectueux
7252,363,Non défectueux
7253,363,Non défectueux
7254,363,Non défectueux
7255,363,Non défectueux
7256,363,Défectueux
7257,363,Non défectueux
7258,363,Non défectueux
7259,363,Non défectueux
7260,363,Non défectueux
7261,364,Non défectueux
7262,364,Non défectueux
